chromosome,name,start,end
3,S3_217655840,13880029,13883584
3,S3_217655928,13883584,13890709
3,S3_217666848,13890709,13897874
3,S3_217669761,13897874,13912142
3,S3_217705002,13912142,13943620
3,S3_217879358,13943620,13984902
3,S3_217895070,13984902,14015348
3,S3_218185233,14015348,14025319
3,S3_218190255,14025319,14035308
3,S3_218323765,14035308,14053267
3,S3_218795706,14053267,14069297
3,S3_218807827,14069297,14077358
3,S3_218835973,14077358,14093031
3,S3_218891789,14093031,14108704
3,S3_218898209,14108704,14108711
3,S3_219197332,14108711,14112268
3,S3_219197608,14112268,14119392
3,S3_219198251,14119392,14126560
3,S3_219486007,14126560,14184958
3,S3_219577538,14184958,14239761
3,S3_219577692,14239761,14261262
3,S3_219786679,14261262,14293207
3,S3_219827970,14293207,14314035
3,S3_219835858,14314035,14334737
3,S3_220510437,14334737,14348464
3,S3_220511609,14348464,14355290
3,S3_220520812,14355290,14362143
3,S3_220639992,14362143,14365579
3,S3_220640967,14365579,14365584
3,S3_220641054,14365584,14365588
3,S3_220650647,14365588,14386407
3,S3_220655781,14386407,14407228
3,S3_220678249,14407228,14448851
3,S3_220809854,14448851,14490472
3,S3_220856729,14490472,14490476
3,S3_220856799,14490476,14510664
3,S3_220886313,14510664,14530853
3,S3_221237785,14530853,14530860
3,S3_221239625,14530860,14541090
3,S3_221240996,14541090,14561579
3,S3_221308770,14561579,14575222
3,S3_221348380,14575222,14581999
3,S3_221434045,14581999,14630055
3,S3_221540801,14630055,14674718
3,S3_221541633,14674718,14674722
3,S3_221542224,14674722,14695073
3,S3_221559851,14695073,14715423
3,S3_221608226,14715423,14720438
3,S3_221608639,14720438,14730486
3,S3_221612920,14730486,14740576
3,S3_221639577,14740576,14753308
3,S3_221639922,14753308,14768623
3,S3_221687365,14768623,14776261
3,S3_221687543,14776261,14776266
3,S3_221705538,14776266,14796410
3,S3_221901153,14796410,14816553
3,S3_221901294,14816553,14816558
3,S3_221901376,14816558,14816562
3,S3_222445614,14816562,14816566
3,S3_222450073,14816566,14847555
3,S3_222552805,14847555,14878544
3,S3_222569151,14878544,14878551
3,S3_222584321,14878551,14942796
3,S3_222670670,14942796,15007043
3,S3_222671631,15007043,15007052
3,S3_223090386,15007052,15017608
3,S3_223090973,15017608,15028164
3,S3_223536115,15028164,15031685
3,S3_223536642,15031685,15038730
3,S3_223538943,15038730,15045786
3,S3_223539010,15045786,15060008
3,S3_223559958,15060008,15070702
3,S3_223680974,15070702,15070706
3,S3_223689484,15070706,15070710
3,S3_223690139,15070710,15081593
3,S3_223694786,15081593,15103231
3,S3_223738296,15103231,15124543
3,S3_223740898,15124543,15135099
3,S3_223752277,15135099,15135106
3,S3_223757063,15135106,15178246
3,S3_223838317,15178246,15221385
3,S3_223961667,15221385,15221389
3,S3_223987163,15221389,15221394
3,S3_223987229,15221394,15232136
3,S3_223996082,15232136,15242878
3,S3_224003017,15242878,15253644
3,S3_224017120,15253644,15264409
3,S3_224132664,15264409,15264413
3,S3_224132730,15264413,15264417
3,S3_224156054,15264417,15318590
3,S3_224271860,15318590,15388795
3,S3_224485423,15388795,15410183
3,S3_224489366,15410183,15415539
3,S3_224673809,15415539,15426347
3,S3_224924736,15426347,15437156
3,S3_225137747,15437156,15447994
3,S3_225458459,15447994,15480462
3,S3_225581153,15480462,15577967
3,S3_225898246,15577967,15653857
3,S3_225925650,15653857,15653875
3,S3_226181351,15653875,15657421
3,S3_226261323,15657421,15664506
3,S3_226763975,15664506,15671580
3,S3_226764926,15671580,15696465
3,S3_226774033,15696465,15728417
3,S3_226809109,15728417,15760289
3,S3_226822476,15760289,15827935
3,S3_226874124,15827935,15882018
3,S3_226971572,15882018,15889726
3,S3_226975788,15889726,15894945
3,S3_226979574,15894945,15905391
3,S3_226979929,15905391,15910621
3,S3_227190155,15910621,15921180
3,S3_227193157,15921180,15942337
3,S3_227195123,15942337,15952940
3,S3_227199609,15952940,15973978
3,S3_227226212,15973978,15995015
3,S3_227227143,15995015,15995017
3,S3_227227688,15995017,15995017
3,S3_227274507,15995017,16016445
3,S3_227395745,16016445,16037874
3,S3_227396250,16037874,16047955
3,S3_227491189,16047955,16061370
3,S3_227491398,16061370,16068054
3,S3_227494945,16068054,16074763
3,S3_227579805,16074763,16088282
3,S3_227827542,16088282,16098443
3,S3_229034820,16098443,16103529
3,S3_229036058,16103529,16113709
3,S3_229084296,16113709,16118807
3,S3_229135387,16118807,16123905
3,S3_229247211,16123905,16134088
3,S3_229309532,16134088,16149356
3,S3_229386814,16149356,16169697
3,S3_229519889,16169697,16189973
3,S3_229558537,16189973,16200093
3,S3_229563602,16200093,16220378
3,S3_229573934,16220378,16240662
3,S3_229585056,16240662,16250743
3,S3_230179649,16250743,16260824
3,S3_230180087,16260824,16312688
3,S3_230251137,16312688,16367964
3,S3_230256048,16367964,16374784
3,S3_230337496,16374784,16381590
3,S3_230337655,16381590,16388382
3,S3_230393780,16388382,16395148
3,S3_230441684,16395148,16401882
3,S3_230442595,16401882,16405244
3,S3_230515074,16405244,16415556
3,S3_230525756,16415556,16489998
3,S3_230659048,16489998,16554133
3,S3_230967849,16554133,16564730
3,S3_231111235,16564730,16585835
3,S3_231890724,16585835,16596345
3,S3_231891413,16596345,16617447
3,S3_231993875,16617447,16649637
3,S3_232019524,16649637,16660728
3,S3_232043392,16660728,16660728
3,S3_232072656,16660728,16660728
3,S3_232072816,16660728,16660728
4,S4_30540,0,0
4,S4_765439,0,0
4,S4_765801,0,10540
4,S4_1221243,10540,21083
4,S4_1221690,21083,21087
4,S4_1251802,21087,42260
4,S4_1254478,42260,73941
4,S4_1255835,73941,84454
4,S4_1495742,84454,89708
4,S4_1917159,89708,110607
4,S4_2046604,110607,126257
4,S4_2072757,126257,189211
4,S4_2624982,189211,252162
4,S4_2693341,252162,262588
4,S4_2763146,262588,273013
4,S4_2831289,273013,283466
4,S4_2839344,283466,304454
4,S4_2852591,304454,314997
4,S4_3030312,314997,325558
4,S4_3047547,325558,388320
4,S4_3591569,388320,440527
4,S4_3593707,440527,445733
4,S4_3601107,445733,456098
4,S4_3617984,456098,461262
4,S4_3740480,461262,492056
4,S4_3746553,492056,522849
4,S4_3752584,522849,522853
4,S4_3758998,522853,522858
4,S4_3889900,522858,529971
4,S4_3890818,529971,544259
4,S4_4053992,544259,558688
4,S4_4054148,558688,565941
4,S4_4055934,565941,576431
4,S4_4194310,576431,586921
4,S4_4270970,586921,602589
4,S4_4320553,602589,634171
4,S4_4475461,634171,650090
4,S4_4479088,650090,650094
4,S4_4479284,650094,682538
4,S4_4601252,682538,714983
4,S4_4616580,714983,714987
4,S4_4620884,714987,714991
4,S4_4622801,714991,715005
4,S4_4735271,715005,721146
4,S4_4754490,721146,733441
4,S4_4786747,733441,751796
4,S4_4908245,751796,814118
4,S4_4997514,814118,864255
4,S4_5001686,864255,884368
4,S4_5266546,884368,941098
4,S4_5314300,941098,996260
4,S4_5367359,996260,1028641
4,S4_5370273,1028641,1071477
4,S4_5709612,1071477,1110172
4,S4_5788011,1110172,1119870
4,S4_5969205,1119870,1129619
4,S4_6109408,1129619,1139367
4,S4_6233759,1139367,1139372
4,S4_6371004,1139372,1158926
4,S4_6408237,1158926,1178481
4,S4_6412404,1178481,1181756
4,S4_6412958,1181756,1188319
4,S4_6416568,1188319,1194915
4,S4_6426191,1194915,1204893
4,S4_6531611,1204893,1214925
4,S4_6600099,1214925,1218289
4,S4_6613203,1218289,1218294
4,S4_6626335,1218294,1251707
4,S4_6946253,1251707,1285122
4,S4_7011175,1285122,1307167
4,S4_7167668,1307167,1329210
4,S4_7174809,1329210,1358606
4,S4_7264537,1358606,1402882
4,S4_8205724,1402882,1429024
4,S4_8564578,1429024,1451406
4,S4_9631841,1451406,1462538
4,S4_9670883,1462538,1491435
4,S4_9699736,1491435,1520327
4,S4_9876612,1520327,1559342
4,S4_10124029,1559342,1604811
4,S4_10181124,1604811,1614518
4,S4_10181232,1614518,1617768
4,S4_10218140,1617768,1627620
4,S4_10219033,1627620,1677021
4,S4_10224381,1677021,1721414
4,S4_10250168,1721414,1740500
4,S4_10484226,1740500,1754747
4,S4_10597578,1754747,1759457
4,S4_10598325,1759457,1778320
4,S4_10656356,1778320,1797225
4,S4_10803686,1797225,1806689
4,S4_11018231,1806689,1820669
4,S4_11078391,1820669,1829938
4,S4_11254483,1829938,1857811
4,S4_11264601,1857811,1894877
4,S4_11265534,1894877,1904074
4,S4_11410528,1904074,1904079
4,S4_11414328,1904079,1988752
4,S4_11815034,1988752,2073426
4,S4_11815126,2073426,2073430
4,S4_11823985,2073430,2073435
4,S4_11828786,2073435,2079979
4,S4_11829237,2079979,2106807
4,S4_12105257,2106807,2127095
4,S4_12221324,2127095,2127100
4,S4_12221434,2127100,2127104
4,S4_12400163,2127104,2136301
4,S4_12781502,2136301,2154678
4,S4_12975158,2154678,2166883
4,S4_13104221,2166883,2172912
4,S4_13165484,2172912,2178908
4,S4_13165602,2178908,2181898
4,S4_13398389,2181898,2199611
4,S4_13688180,2199611,2217325
4,S4_13688723,2217325,2252409
4,S4_13863952,2252409,2287496
4,S4_14032594,2287496,2287503
4,S4_14037384,2287503,2287508
4,S4_14037519,2287508,2293189
4,S4_14037641,2293189,2310228
4,S4_14041170,2310228,2402695
4,S4_14572954,2402695,2483804
4,S4_14591898,2483804,2492648
4,S4_14819681,2492648,2528121
4,S4_14950518,2528121,2554754
4,S4_15320911,2554754,2563531
4,S4_15529379,2563531,2572311
4,S4_15697982,2572311,2572320
4,S4_15700506,2572320,2598995
4,S4_16213189,2598995,2630143
4,S4_16213480,2630143,2639063
4,S4_16302124,2639063,2643509
4,S4_16423572,2643509,2652254
4,S4_16603798,2652254,2661000
4,S4_16984985,2661000,2674391
4,S4_17150277,2674391,2694612
4,S4_17158504,2694612,2708303
4,S4_17158576,2708303,2724097
4,S4_17236203,2724097,2750999
4,S4_17337920,2750999,2777969
4,S4_17376169,2777969,2796004
4,S4_17414413,2796004,2805037
4,S4_17414706,2805037,2805041
4,S4_17416476,2805041,2805045
4,S4_17505721,2805045,2808047
4,S4_17507634,2808047,2814038
4,S4_17523719,2814038,2820011
4,S4_17965706,2820011,2827471
4,S4_17978379,2827471,2836452
4,S4_17981763,2836452,2840957
4,S4_17981899,2840957,2907089
4,S4_18117009,2907089,2973241
4,S4_18117835,2973241,2973263
4,S4_18118359,2973263,2973270
4,S4_18119475,2973270,3030462
4,S4_18371395,3030462,3087652
4,S4_18377905,3087652,3087656
4,S4_18441308,3087656,3096936
4,S4_18571635,3096936,3115438
4,S4_18581278,3115438,3124667
4,S4_18586531,3124667,3127737
4,S4_18587566,3127737,3136946
4,S4_18682141,3136946,3143092
4,S4_18687221,3143092,3152321
4,S4_18695379,3152321,3166192
4,S4_18916272,3166192,3175442
4,S4_18916659,3175442,3180051
4,S4_18916881,3180051,3180058
4,S4_18936699,3180058,3191481
4,S4_19111884,3191481,3246506
4,S4_19425155,3246506,3290117
4,S4_19820092,3290117,3290124
4,S4_19858577,3290124,3309210
4,S4_20054633,3309210,3328297
4,S4_20100683,3328297,3333023
4,S4_20398687,3333023,3342443
4,S4_20405938,3342443,3347141
4,S4_20409877,3347141,3351824
4,S4_20512374,3351824,3361178
4,S4_20512583,3361178,3369028
4,S4_21137086,3369028,3378609
4,S4_21658302,3378609,3414239
4,S4_21669976,3414239,3453413
4,S4_21730691,3453413,3463365
4,S4_21734225,3463365,3482291
4,S4_21824879,3482291,3539496
4,S4_22333237,3539496,3577782
4,S4_22700538,3577782,3648045
4,S4_22937919,3648045,3723607
4,S4_22958934,3723607,3738202
4,S4_22979345,3738202,3747498
4,S4_22984211,3747498,3756796
4,S4_23426426,3756796,3799551
4,S4_23619370,3799551,3837940
4,S4_23907173,3837940,3842873
4,S4_24979333,3842873,3852738
4,S4_25211373,3852738,3892480
4,S4_25743588,3892480,3942447
4,S4_25880863,3942447,3962536
4,S4_25981030,3962536,3972702
4,S4_25990465,3972702,4003325
4,S4_26129293,4003325,4023786
4,S4_26183514,4023786,4028877
4,S4_26293992,4028877,4039067
4,S4_26294106,4039067,4044169
4,S4_26375817,4044169,4054377
4,S4_26377809,4054377,4064584
4,S4_26427004,4064584,4105436
4,S4_26501203,4105436,4146288
4,S4_26501527,4146288,4146292
4,S4_27751495,4146292,4146299
4,S4_27757785,4146299,4156309
4,S4_27980693,4156309,4171392
4,S4_28071170,4171392,4181505
4,S4_28071626,4181505,4196468
4,S4_28330088,4196468,4206398
4,S4_28986183,4206398,4211376
4,S4_29035100,4211376,4221358
4,S4_29111148,4221358,4226366
4,S4_29151939,4226366,4229705
4,S4_29169061,4229705,4236366
4,S4_29561969,4236366,4243001
4,S4_29792464,4243001,4246315
4,S4_30199166,4246315,4249677
4,S4_30427301,4249677,4256379
4,S4_30427538,4256379,4263046
4,S4_30431078,4263046,4271255
4,S4_30474391,4271255,4281010
4,S4_30544275,4281010,4285883
4,S4_30629105,4285883,4285883
4,S4_30682652,4285883,4285883
4,S4_30925930,4285883,4285885
4,S4_31102098,4285885,4297611
4,S4_31105981,4297611,4309338
4,S4_31121381,4309338,4309342
4,S4_31122872,4309342,4357399
4,S4_31577622,4357399,4415242
4,S4_31674554,4415242,4425034
4,S4_32165382,4425034,4425038
4,S4_32229973,4425038,4481467
4,S4_32251003,4481467,4551512
4,S4_32347913,4551512,4565134
4,S4_32811785,4565134,4568464
4,S4_32812282,4568464,4578496
4,S4_34959204,4578496,4657727
4,S4_35102200,4657727,4735351
4,S4_35134779,4735351,4745581
4,S4_35170767,4745581,4750713
4,S4_35272697,4750713,4755860
4,S4_35272866,4755860,4766136
4,S4_35283483,4766136,4771271
4,S4_35576343,4771271,4781528
4,S4_36217156,4781528,4796884
4,S4_36218273,4796884,4807075
4,S4_36218341,4807075,4815554
4,S4_36516934,4815554,4822323
4,S4_36908538,4822323,4829081
4,S4_36908760,4829081,4849567
4,S4_38027747,4849567,4870117
4,S4_38028976,4870117,4873560
4,S4_38290614,4873560,4877063
4,S4_38290993,4877063,4887511
4,S4_38571191,4887511,4904672
4,S4_38769893,4904672,4914887
4,S4_41849703,4914887,4920001
4,S4_41849852,4920001,4930233
4,S4_41850492,4930233,4935356
4,S4_42279940,4935356,4938772
4,S4_42633708,4938772,4945594
4,S4_42634065,4945594,4952406
4,S4_42636538,4952406,4960922
4,S4_42804969,4960922,4971155
4,S4_42830282,4971155,4983075
4,S4_43170473,4983075,4993252
4,S4_43171599,4993252,4996633
4,S4_43831497,4996633,5000065
4,S4_43831714,5000065,5006905
4,S4_43831837,5006905,5017033
4,S4_44124932,5017033,5030442
4,S4_44455421,5030442,5037137
4,S4_46936479,5037137,5040498
4,S4_47000837,5040498,5047222
4,S4_47001442,5047222,5053968
4,S4_47001622,5053968,5057354
4,S4_51994244,5057354,5068475
4,S4_52097152,5068475,5079594
4,S4_54607612,5079594,5091038
4,S4_54934915,5091038,5113962
4,S4_55074228,5113962,5125446
4,S4_55857861,5125446,5131021
4,S4_56081875,5131021,5142177
4,S4_56293953,5142177,5158993
4,S4_57011816,5158993,5181387
4,S4_57348647,5181387,5192549
4,S4_57348754,5192549,5192553
4,S4_57349341,5192553,5203596
4,S4_57591609,5203596,5214639
4,S4_57592279,5214639,5218286
4,S4_57672846,5218286,5225572
4,S4_57972502,5225572,5232846
4,S4_58348953,5232846,5236482
4,S4_58352958,5236482,5241927
4,S4_58681249,5241927,5252796
4,S4_58954508,5252796,5258225
4,S4_59949875,5258225,5269098
4,S4_60823230,5269098,5279972
4,S4_60945290,5279972,5287620
4,S4_61413003,5287620,5302978
4,S4_61717884,5302978,5318478
4,S4_62311259,5318478,5326269
4,S4_62334735,5326269,5326273
4,S4_66358559,5326273,5326277
4,S4_66465386,5326277,5326282
4,S4_67022926,5326282,5336476
4,S4_67071203,5336476,5346670
4,S4_91560152,5346670,5346672
4,S4_91977530,5346672,5346672
4,S4_92419959,5346672,5346672
4,S4_124929818,5346672,5346672
4,S4_124931417,5346672,5346672
4,S4_125215888,5346672,5346672
4,S4_125354124,5346672,5346674
4,S4_125492340,5346674,5367409
4,S4_126000165,5367409,5388143
4,S4_126344355,5388143,5388147
4,S4_126344451,5388147,5388151
4,S4_127208619,5388151,5391587
4,S4_127210097,5391587,5401850
4,S4_130033487,5401850,5418849
4,S4_130176984,5418849,5429022
4,S4_132833148,5429022,5439216
4,S4_133103978,5439216,5459666
4,S4_141528336,5459666,5480195
4,S4_142251354,5480195,5490468
4,S4_142263419,5490468,5501009
4,S4_142460092,5501009,5521997
4,S4_142494984,5521997,5532450
4,S4_142636206,5532450,5532454
4,S4_142659229,5532454,5532458
4,S4_143513975,5532458,5553151
4,S4_143804192,5553151,5573844
4,S4_143830913,5573844,5594662
4,S4_144025521,5594662,5615481
4,S4_144324883,5615481,5615485
4,S4_144324976,5615485,5615490
4,S4_145319573,5615490,5625915
4,S4_145322755,5625915,5646831
4,S4_145706371,5646831,5657325
4,S4_146135847,5657325,5657329
4,S4_146136008,5657329,5678596
4,S4_146287650,5678596,5699863
4,S4_146396013,5699863,5710422
4,S4_146431588,5710422,5720981
4,S4_147916841,5720981,5726254
4,S4_147916949,5726254,5736829
4,S4_148366053,5736829,5742136
4,S4_149899218,5742136,5745689
4,S4_149899509,5745689,5756391
4,S4_150115676,5756391,5763543
4,S4_150259269,5763543,5770754
4,S4_150570925,5770754,5781595
4,S4_150574666,5781595,5796200
4,S4_150637792,5796200,5807177
4,S4_151294990,5807177,5814499
4,S4_151655524,5814499,5825489
4,S4_151656449,5825489,5829162
4,S4_152413344,5829162,5840235
4,S4_152435084,5840235,5862327
4,S4_152525153,5862327,5873354
4,S4_152526885,5873354,5890092
4,S4_152628621,5890092,5928925
4,S4_153641307,5928925,5956378
4,S4_153751288,5956378,5961733
4,S4_153751530,5961733,5965383
4,S4_153752815,5965383,5972699
4,S4_153840241,5972699,5980055
4,S4_154171442,5980055,5987430
4,S4_154171508,5987430,5994784
4,S4_154261035,5994784,6002100
4,S4_154262076,6002100,6005749
4,S4_154800373,6005749,6009374
4,S4_154986608,6009374,6016600
4,S4_154997681,6016600,6023792
4,S4_155013344,6023792,6038003
4,S4_155129668,6038003,6048628
4,S4_155295407,6048628,6052253
4,S4_155297821,6052253,6059479
4,S4_155531395,6059479,6066668
4,S4_155609590,6066668,6070256
4,S4_155805417,6070256,6073761
4,S4_155821315,6073761,6080776
4,S4_155910923,6080776,6087802
4,S4_156022843,6087802,6091319
4,S4_156024553,6091319,6101885
4,S4_156191265,6101885,6122965
4,S4_156193088,6122965,6138775
4,S4_156237752,6138775,6149317
4,S4_156340160,6149317,6170425
4,S4_156390875,6170425,6186285
4,S4_156391177,6186285,6207347
4,S4_156414542,6207347,6233741
4,S4_156417583,6233741,6239078
4,S4_156482117,6239078,6260029
4,S4_156511975,6260029,6280979
4,S4_156513015,6280979,6280983
4,S4_156513367,6280983,6296617
4,S4_156869196,6296617,6317475
4,S4_157112034,6317475,6332953
4,S4_157115414,6332953,6343207
4,S4_157471412,6343207,6353503
4,S4_157481424,6353503,6363800
4,S4_157482602,6363800,6369026
4,S4_157482706,6369026,6379430
4,S4_157503506,6379430,6384613
4,S4_157968605,6384613,6389706
4,S4_158034422,6389706,6399897
4,S4_158068464,6399897,6405000
4,S4_158862960,6405000,6408401
4,S4_158864103,6408401,6415196
4,S4_158864650,6415196,6421981
4,S4_159297856,6421981,6435480
4,S4_159668185,6435480,6448924
4,S4_159668289,6448924,6455600
4,S4_159831050,6455600,6462284
4,S4_159978445,6462284,6465631
4,S4_161159857,6465631,6470752
4,S4_161159982,6470752,6481031
4,S4_161208375,6481031,6486195
4,S4_161723799,6486195,6496368
4,S4_161907674,6496368,6506538
4,S4_162291767,6506538,6516669
4,S4_162513844,6516669,6531858
4,S4_162562055,6531858,6541967
4,S4_162563189,6541967,6547018
4,S4_162866783,6547018,6557210
4,S4_162887339,6557210,6567401
4,S4_165967857,6567401,6577700
4,S4_165974086,6577700,6587999
4,S4_165993760,6587999,6588003
4,S4_165993841,6588003,6608864
4,S4_165994325,6608864,6629725
4,S4_166000939,6629725,6629729
4,S4_166198466,6629729,6640091
4,S4_166348197,6640091,6650452
4,S4_166481961,6650452,6655594
4,S4_166831286,6655594,6665904
4,S4_166831567,6665904,6692118
4,S4_166926309,6692118,6734291
4,S4_167033583,6734291,6766142
4,S4_167037973,6766142,6776863
4,S4_167072450,6776863,6780414
4,S4_167073973,6780414,6787515
4,S4_167074757,6787515,6794628
4,S4_167074850,6794628,6827260
4,S4_167148686,6827260,6870554
4,S4_167171501,6870554,6884779
4,S4_167384712,6884779,6888325
4,S4_167403876,6888325,6895409
4,S4_167403972,6895409,6902482
4,S4_167422754,6902482,6906017
4,S4_170517207,6906017,6911377
4,S4_170650856,6911377,6922048
4,S4_170650975,6922048,6927363
4,S4_170855432,6927363,6930896
4,S4_170920615,6930896,6941433
4,S4_170973106,6941433,6958735
4,S4_171051036,6958735,6969032
4,S4_171561760,6969032,6969036
4,S4_171631159,6969036,6989986
